cheese,milk,country,family,type,fat_content,texture,rind,color,flavor,aroma,vegetarian,vegan
875,13,77,11,20,0,273,7,16,138,160,1,0
1078,4,77,11,48,0,148,7,4,508,235,1,0
1042,4,35,11,48,0,160,7,15,469,255,0,0
875,13,77,11,20,0,273,7,16,138,160,1,0
554,4,34,11,47,0,130,9,16,469,238,0,0
1042,4,35,11,48,0,160,7,15,469,255,0,0
875,13,77,11,20,0,273,7,16,138,160,1,0
18,4,72,11,21,0,279,10,4,278,290,0,0
529,4,35,11,57,0,166,9,11,133,127,1,0
554,4,34,11,47,0,130,9,16,469,118,0,0
18,4,72,11,21,0,279,10,4,278,290,0,0
794,4,77,11,39,0,19,7,11,244,211,1,0
541,4,77,11,37,0,151,2,8,449,228,0,0
714,4,14,11,2,0,126,9,14,103,115,1,0
1098,4,77,11,23,0,250,9,11,506,257,1,0
1050,4,50,11,25,0,165,7,16,342,164,0,0
541,4,77,11,37,0,151,10,8,449,228,0,0
90,4,77,11,21,0,59,7,16,455,217,1,0
90,4,77,11,21,0,59,7,15,455,217,1,0
18,4,72,11,21,0,279,10,4,278,290,0,0
228,4,77,11,21,0,202,7,16,506,245,0,0
650,4,74,11,27,0,250,9,5,467,132,0,0
529,4,35,11,57,0,166,9,11,133,127,1,0
554,4,34,11,47,0,130,9,16,469,14,0,0
529,4,35,11,57,0,166,9,11,133,127,1,0
554,4,34,11,47,0,130,9,16,469,50,0,0
541,4,77,11,37,0,151,7,8,449,228,0,0
794,4,77,11,39,0,19,7,11,244,211,1,0
65,4,48,11,38,0,255,0,16,596,256,1,0
18,4,72,11,21,0,279,10,4,278,290,0,0
1049,4,14,11,38,0,239,9,8,506,40,0,0
228,4,77,11,21,0,202,7,16,506,245,0,0
90,4,77,11,21,0,59,7,15,455,217,1,0
794,4,77,11,39,0,19,7,11,244,211,1,0
541,4,77,11,37,0,151,9,8,449,228,1,0
90,4,77,11,21,0,59,7,11,455,217,1,0
18,4,72,11,21,0,279,10,4,278,290,0,0
90,4,77,11,21,0,59,7,15,455,217,1,0
228,4,77,11,21,0,202,7,16,506,245,0,0
1042,4,35,11,48,0,160,7,15,469,255,0,0
893,5,77,11,39,0,147,7,16,229,194,1,0
90,4,77,11,21,0,59,7,8,455,217,1,0
18,4,72,11,21,0,279,10,4,278,290,0,0
228,4,77,11,21,0,202,7,16,506,245,0,0
893,4,77,11,39,0,147,7,16,229,194,1,0
529,4,35,11,57,0,166,9,11,133,127,1,0
554,4,34,11,47,0,130,9,16,469,38,0,0
1042,4,35,11,48,0,160,7,15,469,255,0,0
1042,4,35,11,48,0,160,7,15,469,255,0,0
650,4,74,11,27,0,250,9,5,467,127,0,0
875,13,77,11,20,0,273,7,16,138,160,1,0
1098,4,77,11,23,0,250,9,11,506,185,1,0
529,4,35,11,57,0,166,9,11,133,127,1,0
1050,4,50,11,25,0,165,7,16,342,164,0,0
106,4,77,11,57,0,148,9,11,498,187,0,0
228,4,77,11,21,0,202,7,16,506,245,0,0
529,4,35,11,57,0,166,9,11,133,127,0,0
875,13,77,11,20,0,273,7,16,138,160,1,0
1042,4,35,11,48,0,160,7,15,469,255,0,0
714,4,14,11,2,0,126,9,15,103,115,0,0
106,4,77,11,57,0,148,9,11,498,123,0,0
875,13,77,11,20,0,273,7,16,138,160,1,0
529,4,35,11,57,0,166,9,11,133,127,1,0
1098,4,77,11,23,0,250,9,11,506,137,1,0
65,4,48,11,38,0,255,0,16,596,256,1,0
650,4,74,11,27,0,250,9,5,467,96,0,0
875,13,77,11,20,0,273,7,16,138,160,1,0
252,4,77,11,45,0,273,10,8,456,280,0,0
794,4,77,11,39,0,19,7,11,244,211,1,0
794,4,77,11,39,0,19,7,11,244,211,1,0
714,4,14,11,2,0,126,9,11,103,115,0,0
529,4,35,11,57,0,166,9,11,133,127,0,0
18,4,72,11,21,0,279,10,4,278,290,0,0
18,4,72,11,21,0,279,10,4,278,290,0,0
875,13,77,11,20,0,273,7,16,138,160,1,0
554,4,34,11,47,0,130,9,16,469,231,0,0
90,4,77,11,21,0,59,7,15,455,217,1,0
529,4,35,11,57,0,166,9,11,133,127,0,0
252,4,77,11,45,0,273,10,8,456,280,0,0
541,4,77,11,37,0,151,7,8,449,228,1,0
554,4,34,11,47,0,130,9,16,469,304,0,0
228,4,77,11,21,0,202,7,16,506,245,0,0
18,4,72,11,21,0,279,10,4,278,290,0,0
1098,4,77,11,23,0,250,9,11,506,235,1,0
650,4,74,11,27,0,250,9,5,467,87,0,0
794,4,77,11,39,0,19,7,11,244,211,1,0
1042,4,35,11,48,0,160,7,15,469,255,0,0
554,4,34,11,47,0,130,9,16,469,245,0,0
1050,4,50,11,25,0,165,7,16,342,164,0,0
1050,4,50,11,25,0,165,7,16,342,164,0,0
794,4,77,11,39,0,19,7,11,244,211,1,0
529,4,35,11,57,0,166,9,11,133,127,1,0
65,4,48,11,38,0,255,0,16,596,256,1,0
90,4,77,11,21,0,59,7,15,455,217,1,0
1050,4,50,11,25,0,165,7,16,342,164,0,0
228,4,77,11,21,0,202,7,16,506,245,0,0
1050,4,50,11,25,0,165,7,16,342,164,0,0
1050,4,50,11,25,0,165,7,16,342,164,0,0
1050,4,50,11,25,0,165,7,16,342,164,0,0
65,4,48,11,38,0,255,0,16,596,256,1,0
65,4,48,11,38,0,255,0,16,596,256,1,0
228,4,77,11,21,0,202,7,16,506,245,0,0
18,4,72,11,21,0,279,10,4,278,290,0,0
18,4,72,11,21,0,279,10,4,278,290,0,0
1098,4,77,11,23,0,250,9,11,506,40,1,0
65,4,48,11,38,0,255,0,16,596,256,1,0
794,4,77,11,39,0,19,7,11,244,211,1,0
252,4,77,11,45,0,273,10,8,456,280,0,0
106,4,77,11,57,0,148,9,11,498,285,0,0
714,4,14,11,2,0,126,9,8,103,115,0,0
1050,4,50,11,25,0,165,7,16,342,164,0,0
252,4,77,11,45,0,273,10,8,456,280,0,0
228,4,77,11,21,0,202,7,16,506,245,0,0
65,4,48,11,38,0,255,0,16,596,256,1,0
252,4,77,11,45,0,273,10,8,456,280,0,0
714,4,14,11,2,0,126,9,11,103,115,0,0
1049,4,14,11,38,0,239,9,8,506,40,0,0
1049,4,14,11,38,0,239,9,8,506,40,0,0
18,4,72,11,21,0,279,10,4,278,290,0,0
554,4,34,11,47,0,130,9,16,469,0,0,0
252,4,77,11,45,0,273,10,8,456,280,0,0
1049,4,14,11,38,0,239,9,8,506,40,0,0
90,4,77,11,21,0,59,7,0,455,217,1,0
106,4,77,11,57,0,148,9,11,498,239,0,0
1098,4,77,11,23,0,250,9,11,506,304,1,0
90,4,77,11,21,0,59,7,4,455,217,1,0
1098,4,77,11,23,0,250,9,11,506,228,1,0
529,4,35,11,57,0,166,9,11,133,127,1,0
554,4,34,11,47,0,130,9,16,469,307,0,0
18,4,72,11,21,0,279,10,4,278,290,0,0
541,4,77,11,37,0,151,5,8,449,228,0,0
529,4,35,11,57,0,166,9,11,133,127,0,0
1078,4,77,11,48,0,148,7,4,508,235,1,0
541,4,77,11,37,0,151,7,8,449,228,1,0
18,4,72,11,21,0,279,10,4,278,290,0,0
714,4,14,11,2,0,126,9,15,103,115,0,0
1078,4,77,11,48,0,148,7,4,508,235,1,0
650,4,74,11,27,0,250,9,5,467,145,0,0
90,4,77,11,21,0,59,7,15,455,217,1,0
529,4,35,11,57,0,166,9,11,133,127,1,0
1049,4,14,11,38,0,239,9,8,506,40,0,0
1049,4,14,11,38,0,239,9,8,506,40,0,0
1050,4,50,11,25,0,165,7,16,342,164,0,0
65,4,48,11,38,0,255,0,16,596,256,1,0
18,4,72,11,21,0,279,10,4,278,290,0,0
1049,4,14,11,38,0,239,9,8,506,40,1,0
794,4,77,11,39,0,19,7,11,244,211,1,0
228,4,77,11,21,0,202,7,16,506,245,0,0
228,4,77,11,21,0,202,7,16,506,245,0,0
554,4,34,11,47,0,130,9,16,469,229,0,0
554,4,34,11,47,0,130,9,16,469,275,0,0
90,4,77,11,21,0,59,7,4,455,217,1,0
1098,4,77,11,23,0,250,9,11,506,181,1,0
1049,4,14,11,38,0,239,9,8,506,40,1,0
1049,4,14,11,38,0,239,9,8,506,40,0,0
90,4,77,11,21,0,59,7,14,455,217,1,0
18,4,72,11,21,0,279,10,4,278,290,0,0
714,4,14,11,2,0,126,9,16,103,115,1,0
1050,4,50,11,25,0,165,7,16,342,164,0,0
541,4,77,11,37,0,151,7,8,449,228,1,0
106,4,77,11,57,0,148,9,11,498,294,0,0
252,4,77,11,45,0,273,10,8,456,280,0,0
541,4,77,11,37,0,151,9,8,449,228,0,0
90,4,77,11,21,0,59,7,15,455,217,1,0
1049,4,14,11,38,0,239,9,8,506,40,0,0
90,4,77,11,21,0,59,7,7,455,217,1,0
1078,4,77,11,48,0,148,7,4,508,235,1,0
893,13,77,11,39,0,147,7,16,229,194,1,0
1078,4,77,11,48,0,148,7,4,508,235,1,0
65,4,48,11,38,0,255,0,16,596,256,1,0
90,4,77,11,21,0,59,7,15,455,217,1,0
1049,4,14,11,38,0,239,9,8,506,40,1,0
554,4,34,11,47,0,130,9,16,469,255,0,0
106,4,77,11,57,0,148,9,11,498,97,0,0
18,4,72,11,21,0,279,10,4,278,290,0,0
106,4,77,11,57,0,148,9,11,498,171,0,0
18,4,72,11,21,0,279,10,4,278,290,0,0
893,4,77,11,39,0,147,7,16,229,194,1,0
1049,4,14,11,38,0,239,9,8,506,40,0,0
541,4,77,11,37,0,151,7,8,449,228,1,0
529,4,35,11,57,0,166,9,11,133,127,1,0
90,4,77,11,21,0,59,7,8,455,217,1,0
1050,4,50,11,25,0,165,7,16,342,164,0,0
18,4,72,11,21,0,279,10,4,278,290,0,0
1049,4,14,11,38,0,239,9,8,506,40,1,0
432,4,77,7,71,2,125,9,15,32,127,1,0
151,4,77,7,14,2,45,7,11,133,56,1,0
772,4,4,7,47,2,237,9,15,284,249,1,0
1026,4,52,7,47,2,243,9,3,576,294,0,0
769,1,4,7,80,2,160,9,15,380,1,1,0
678,13,4,7,14,2,171,9,15,51,78,1,0
772,4,4,7,47,2,237,9,15,284,249,1,0
152,4,15,7,47,2,279,7,14,488,6,0,0
432,4,77,7,71,2,125,9,15,32,127,1,0
768,4,4,7,47,2,237,9,15,284,249,1,0
138,4,9,7,47,2,250,10,16,3,0,0,0
432,4,77,7,71,2,125,9,15,32,127,1,0
769,1,4,7,80,2,234,9,15,143,5,1,0
769,1,4,7,13,2,279,9,15,336,181,1,0
678,13,4,7,14,2,171,9,15,51,78,1,0
152,4,15,7,47,2,279,7,15,488,6,0,0
151,4,77,7,14,2,45,7,11,133,56,1,0
678,13,4,7,14,2,171,9,15,51,78,1,0
678,13,4,7,14,2,171,9,15,51,78,1,0
138,4,9,7,47,2,180,10,16,3,0,0,0
290,19,53,7,14,2,178,5,15,143,145,0,0
152,4,15,7,47,2,279,10,14,488,6,0,0
76,13,24,7,48,2,285,9,15,433,304,0,0
678,13,4,7,14,2,171,9,15,51,78,1,0
771,4,4,7,14,2,171,9,15,144,147,1,0
1016,4,19,7,47,2,245,8,11,442,141,1,0
290,19,53,7,14,2,178,5,15,143,145,0,0
76,13,24,7,48,2,285,9,15,433,304,0,0
771,4,4,7,14,2,171,9,15,144,147,0,0
152,4,15,7,47,2,279,9,15,488,6,0,0
67,4,48,7,57,2,248,0,16,531,268,1,0
771,4,4,7,14,2,171,7,15,144,147,0,0
768,4,4,7,47,2,237,9,15,284,249,1,0
290,19,53,7,14,2,178,5,15,143,145,0,0
772,4,4,7,47,2,237,9,15,284,249,1,0
771,4,4,7,14,2,171,8,15,144,147,0,0
679,13,4,7,14,2,171,7,15,388,137,1,0
67,4,48,7,57,2,248,0,16,531,268,1,0
769,1,4,7,39,2,250,9,15,210,127,1,0
769,1,4,7,45,2,180,9,15,1,294,1,0
1026,4,52,7,47,2,243,10,3,576,294,0,0
768,4,4,7,47,2,237,9,15,284,249,1,0
771,4,4,7,14,2,171,11,15,144,147,1,0
771,4,4,7,14,2,171,2,15,144,147,0,0
1026,4,52,7,47,2,243,7,3,576,294,1,0
1016,18,19,7,47,2,245,8,11,442,141,1,0
1016,4,19,7,47,2,245,8,11,442,141,1,0
1026,4,52,7,47,2,243,7,3,576,294,0,0
1016,13,19,7,47,2,245,8,11,442,141,1,0
138,4,9,7,47,2,253,10,16,3,0,0,0
771,4,4,7,14,2,171,10,15,144,147,1,0
432,4,77,7,71,2,125,9,15,32,127,1,0
151,4,77,7,14,2,45,7,11,133,56,1,0
679,13,4,7,14,2,171,2,15,388,137,1,0
138,4,9,7,47,2,259,10,16,3,0,0,0
152,4,15,7,47,2,279,10,0,488,6,0,0
138,4,9,7,47,2,11,10,16,3,0,0,0
432,4,77,7,71,2,125,9,15,32,127,1,0
152,4,15,7,47,2,279,10,15,488,6,0,0
679,13,4,7,14,2,171,7,15,388,137,0,0
432,4,77,7,71,2,125,9,15,32,127,1,0
76,13,24,7,48,2,285,9,15,433,304,1,0
151,4,77,7,14,2,45,10,11,133,56,1,0
679,13,4,7,14,2,171,10,15,388,137,0,0
771,4,4,7,14,2,171,6,15,144,147,1,0
1016,4,19,7,47,2,245,8,11,442,141,1,0
76,13,24,7,48,2,285,9,15,433,304,1,0
768,4,4,7,47,2,237,9,15,284,249,1,0
679,13,4,7,14,2,171,7,15,388,137,1,0
768,4,4,7,47,2,237,9,15,284,249,1,0
152,4,15,7,47,2,279,7,3,488,6,0,0
76,13,24,7,48,2,285,9,15,433,304,1,0
151,4,77,7,14,2,45,7,11,133,56,1,0
771,4,4,7,14,2,171,7,15,144,147,0,0
1026,4,52,7,47,2,243,9,3,576,294,0,0
771,4,4,7,14,2,171,5,15,144,147,0,0
432,4,77,7,71,2,125,9,15,32,127,1,0
771,4,4,7,14,2,171,7,15,144,147,0,0
772,4,4,7,47,2,237,9,15,284,249,1,0
678,13,4,7,14,2,171,9,15,51,78,1,0
1026,4,52,7,47,2,243,6,3,576,294,1,0
138,4,9,7,47,2,160,10,16,3,0,0,0
1016,4,19,7,47,2,245,8,11,442,141,1,0
67,4,48,7,57,2,248,0,16,531,268,1,0
151,4,77,7,14,2,45,7,11,133,56,1,0
76,13,24,7,48,2,285,9,15,433,304,0,0
678,13,4,7,14,2,171,9,15,51,78,1,0
151,4,77,7,14,2,45,7,11,133,56,1,0
76,13,24,7,48,2,285,9,15,433,304,1,0
1016,13,19,7,47,2,245,8,11,442,141,1,0
290,19,53,7,14,2,178,5,15,143,145,0,0
290,19,53,7,14,2,178,5,15,143,145,0,0
768,4,4,7,47,2,237,9,15,284,249,1,0
151,4,77,7,14,2,45,7,11,133,56,1,0
290,19,53,7,14,2,178,5,15,143,145,0,0
772,4,4,7,47,2,237,9,15,284,249,1,0
1026,4,52,7,47,2,243,7,3,576,294,0,0
76,13,24,7,48,2,285,9,15,433,304,0,0
768,4,4,7,47,2,237,9,15,284,249,1,0
771,4,4,7,14,2,171,5,15,144,147,1,0
76,13,24,7,48,2,285,9,15,433,304,0,0
768,4,4,7,47,2,237,9,15,284,249,1,0
1016,4,19,7,47,2,245,8,11,442,141,1,0
151,4,77,7,14,2,45,7,11,133,56,1,0
1016,4,19,7,47,2,245,8,11,442,141,1,0
1026,4,52,7,47,2,243,9,3,576,294,1,0
1026,4,52,7,47,2,243,9,3,576,294,0,0
678,13,4,7,14,2,171,9,15,51,78,1,0
1016,9,19,7,47,2,245,8,11,442,141,1,0
432,4,77,7,71,2,125,9,15,32,127,1,0
771,4,4,7,14,2,171,8,15,144,147,1,0
679,13,4,7,14,2,171,7,15,388,137,0,0
1016,4,19,7,47,2,245,8,11,442,141,1,0
678,13,4,7,14,2,171,9,15,51,78,1,0
152,4,15,7,47,2,279,7,15,488,6,0,0
772,4,4,7,47,2,237,9,15,284,249,1,0
76,13,24,7,48,2,285,9,15,433,304,0,0
1026,4,52,7,47,2,243,7,3,576,294,1,0
152,4,15,7,47,2,279,9,8,488,6,0,0
678,13,4,7,14,2,171,9,15,51,78,1,0
768,4,4,7,47,2,237,9,15,284,249,1,0
679,13,4,7,14,2,171,7,15,388,137,1,0
771,4,4,7,14,2,171,6,15,144,147,0,0
771,4,4,7,14,2,171,9,15,144,147,0,0
771,4,4,7,14,2,171,10,15,144,147,0,0
772,4,4,7,47,2,237,9,15,284,249,1,0
679,13,4,7,14,2,171,9,15,388,137,0,0
772,4,4,7,47,2,237,9,15,284,249,1,0
1026,4,52,7,47,2,243,7,3,576,294,1,0
772,4,4,7,47,2,237,9,15,284,249,1,0
67,4,48,7,57,2,248,0,16,531,268,1,0
679,13,4,7,14,2,171,9,15,388,137,1,0
432,4,77,7,71,2,125,9,15,32,127,1,0
679,13,4,7,14,2,171,4,15,388,137,0,0
678,13,4,7,14,2,171,9,15,51,78,1,0
67,4,48,7,57,2,248,0,16,531,268,1,0
771,4,4,7,14,2,171,6,15,144,147,0,0
678,13,4,7,14,2,171,9,15,51,78,1,0
678,13,4,7,14,2,171,9,15,51,78,1,0
1026,4,52,7,47,2,243,11,3,576,294,1,0
769,1,4,7,9,2,178,9,15,252,285,1,0
138,4,9,7,47,2,259,10,16,3,0,0,0
67,4,48,7,57,2,248,0,16,531,268,1,0
678,13,4,7,14,2,171,9,15,51,78,1,0
138,4,9,7,47,2,273,10,16,3,0,0,0
138,4,9,7,47,2,45,10,16,3,0,0,0
67,4,48,7,57,2,248,0,16,531,268,1,0
769,1,4,7,52,2,279,9,15,149,68,1,0
152,4,15,7,47,2,279,2,11,488,6,0,0
768,4,4,7,47,2,237,9,15,284,249,1,0
432,4,77,7,71,2,125,9,15,32,127,1,0
768,4,4,7,47,2,237,9,15,284,249,1,0
679,13,4,7,14,2,171,7,15,388,137,0,0
771,4,4,7,14,2,171,7,15,144,147,1,0
432,4,77,7,71,2,125,9,15,32,127,1,0
679,13,4,7,14,2,171,7,15,388,137,0,0
678,13,4,7,14,2,171,9,15,51,78,1,0
771,4,4,7,14,2,171,7,15,144,147,1,0
76,13,24,7,48,2,285,9,15,433,304,0,0
67,4,48,7,57,2,248,0,16,531,268,1,0
432,4,77,7,71,2,125,9,15,32,127,1,0
432,4,77,7,71,2,125,9,15,32,127,1,0
1016,13,19,7,47,2,245,8,11,442,141,1,0
678,13,4,7,14,2,171,9,15,51,78,1,0
152,4,15,7,47,2,279,7,11,488,6,0,0
138,4,9,7,47,2,224,10,16,3,0,0,0
771,4,4,7,14,2,171,9,15,144,147,1,0
678,13,4,7,14,2,171,9,15,51,78,1,0
290,19,53,7,14,2,178,5,15,143,145,0,0
769,1,4,7,39,2,130,9,15,337,164,1,0
138,4,9,7,47,2,199,10,16,3,0,0,0
67,4,48,7,57,2,248,0,16,531,268,1,0
138,4,9,7,47,2,279,10,16,3,0,0,0
152,4,15,7,47,2,279,10,15,488,6,0,0
1026,4,52,7,47,2,243,6,3,576,294,0,0
1016,4,19,7,47,2,245,8,11,442,141,1,0
138,4,9,7,47,2,83,10,16,3,0,0,0
67,4,48,7,57,2,248,0,16,531,268,1,0
152,4,15,7,47,2,279,2,8,488,6,0,0
768,4,4,7,47,2,237,9,15,284,249,1,0
432,4,77,7,71,2,125,9,15,32,127,1,0
1026,4,52,7,47,2,243,8,3,576,294,0,0
1016,4,19,7,47,2,245,8,11,442,141,1,0
432,4,77,7,71,2,125,9,15,32,127,1,0
769,1,4,7,16,2,174,9,15,175,127,1,0
679,13,4,7,14,2,171,7,15,388,137,1,0
1026,4,52,7,47,2,243,7,3,576,294,0,0
1026,4,52,7,47,2,243,10,3,576,294,0,0
768,4,4,7,47,2,237,9,15,284,249,1,0
768,4,4,7,47,2,237,9,15,284,249,1,0
771,4,4,7,14,2,171,7,15,144,147,0,0
772,4,4,7,47,2,237,9,15,284,249,1,0
138,4,9,7,47,2,279,10,16,3,0,0,0
1026,4,52,7,47,2,243,7,3,576,294,0,0
432,4,77,7,71,2,125,9,15,32,127,1,0
67,4,48,7,57,2,248,0,16,531,268,1,0
151,4,77,7,14,2,45,7,11,133,56,1,0
772,4,4,7,47,2,237,9,15,284,249,1,0
151,4,77,7,14,2,45,7,11,133,56,1,0
1016,4,19,7,47,2,245,8,11,442,141,1,0
152,4,15,7,47,2,279,9,15,488,6,0,0
432,4,77,7,71,2,125,9,15,32,127,1,0
432,4,77,7,71,2,125,9,15,32,127,1,0
772,4,4,7,47,2,237,9,15,284,249,1,0
1026,4,52,7,47,2,243,9,3,576,294,1,0
769,1,4,7,9,2,180,9,15,475,23,1,0
772,4,4,7,47,2,237,9,15,284,249,1,0
151,4,77,7,14,2,45,9,11,133,56,1,0
772,4,4,7,47,2,237,9,15,284,249,1,0
432,4,77,7,71,2,125,9,15,32,127,1,0
769,1,4,7,71,2,152,9,15,455,228,1,0
138,4,9,7,47,2,165,10,16,3,0,0,0
290,19,53,7,14,2,178,5,15,143,145,0,0
771,4,4,7,14,2,171,10,15,144,147,1,0
76,13,24,7,48,2,285,9,15,433,304,0,0
768,4,4,7,47,2,237,9,15,284,249,1,0
772,4,4,7,47,2,237,9,15,284,249,1,0
1016,4,19,7,47,2,245,8,11,442,141,1,0
679,13,4,7,14,2,171,7,15,388,137,1,0
152,4,15,7,47,2,279,7,11,488,6,0,0
290,19,53,7,14,2,178,5,15,143,145,0,0
771,4,4,7,14,2,171,7,15,144,147,0,0
771,4,4,7,14,2,171,7,15,144,147,1,0
771,4,4,7,14,2,171,10,15,144,147,0,0
771,4,4,7,14,2,171,2,15,144,147,1,0
151,4,77,7,14,2,45,10,11,133,56,1,0
1016,4,19,7,47,2,245,8,11,442,141,1,0
1016,4,19,7,47,2,245,8,11,442,141,1,0
769,1,4,7,39,2,75,9,15,470,191,1,0
768,4,4,7,47,2,237,9,15,284,249,1,0
432,4,77,7,71,2,125,9,15,32,127,1,0
771,4,4,7,14,2,171,7,15,144,147,0,0
679,13,4,7,14,2,171,9,15,388,137,0,0
432,4,77,7,71,2,125,9,15,32,127,1,0
1016,4,19,7,47,2,245,8,11,442,141,1,0
67,4,48,7,57,2,248,0,16,531,268,1,0
67,4,48,7,57,2,248,0,16,531,268,1,0
679,13,4,7,14,2,171,9,15,388,137,0,0
769,1,4,7,13,2,148,9,15,296,96,1,0
1016,4,19,7,47,2,245,8,11,442,141,1,0
679,13,4,7,14,2,171,9,15,388,137,0,0
151,4,77,7,14,2,45,9,11,133,56,1,0
772,4,4,7,47,2,237,9,15,284,249,1,0
679,13,4,7,14,2,171,9,15,388,137,1,0
138,4,9,7,47,2,207,10,16,3,0,0,0
432,4,77,7,71,2,125,9,15,32,127,1,0
290,19,53,7,14,2,178,5,15,143,145,0,0
678,13,4,7,14,2,171,9,15,51,78,1,0
769,1,4,7,6,2,94,9,15,208,191,1,0
679,13,4,7,14,2,171,9,15,388,137,0,0
659,14,35,12,14,0,279,5,15,103,89,0,0
447,4,14,12,48,2,263,10,6,116,57,1,0
931,4,35,12,47,0,160,10,15,469,60,0,0
1084,4,31,12,39,0,160,6,16,328,250,1,0
873,4,14,12,67,2,161,2,8,56,250,1,0
693,13,4,12,38,2,97,7,16,555,87,1,0
931,4,35,12,47,0,160,10,3,469,60,1,0
617,13,35,12,73,0,279,7,15,0,181,0,0
659,14,35,12,14,0,279,5,15,506,89,0,0
847,13,74,12,14,2,279,10,15,422,14,1,0
359,4,77,12,39,2,250,7,4,87,127,1,0
659,14,35,12,14,0,279,5,15,433,89,0,0
873,4,14,12,67,2,161,2,8,56,250,1,0
873,4,14,12,67,2,161,2,8,56,250,1,0
693,13,4,12,38,2,97,7,16,555,87,1,0
617,13,35,12,73,0,279,7,15,0,181,0,0
447,4,14,12,48,2,263,10,6,116,57,1,0
693,13,4,12,38,2,97,7,16,555,87,1,0
693,13,4,12,38,2,97,7,16,555,87,1,0
359,4,77,12,39,2,250,7,4,87,127,1,0
635,4,77,12,39,0,259,7,1,92,93,1,0
617,13,35,12,73,0,279,7,15,0,181,0,0
276,4,40,12,48,2,148,10,11,461,287,0,0
693,13,4,12,38,2,97,7,16,555,87,1,0
894,18,77,12,39,0,259,7,4,149,127,0,0
935,4,35,12,48,0,160,10,8,525,191,0,0
635,4,77,12,39,0,259,7,1,92,93,1,0
276,4,40,12,48,2,148,10,11,461,287,0,0
894,18,77,12,39,0,259,7,4,149,141,0,0
617,13,35,12,73,0,279,7,15,0,181,0,0
77,4,77,12,48,2,250,6,15,131,96,0,0
894,18,77,12,39,0,259,7,4,149,291,0,0
847,13,74,12,14,2,59,7,15,422,14,1,0
635,4,77,12,39,0,259,7,1,92,93,1,0
931,4,35,12,47,0,160,10,15,469,60,1,0
894,18,77,12,39,0,259,7,4,149,1,0,0
832,13,35,12,80,0,93,7,15,23,181,0,0
77,4,77,12,48,2,250,6,15,131,96,0,0
873,4,14,12,67,2,161,2,8,56,250,0,0
873,4,14,12,67,2,161,2,8,56,250,0,0
1084,4,31,12,39,0,160,6,16,328,249,1,0
847,13,74,12,14,2,192,2,15,422,14,1,0
894,18,77,12,39,0,259,7,4,149,249,0,0
894,18,77,12,39,0,259,7,4,149,54,0,0
1084,4,31,12,39,0,160,6,16,328,310,1,0
935,4,35,12,48,0,160,10,8,525,191,0,0
935,4,35,12,48,0,160,10,8,525,191,0,0
1084,4,31,12,39,0,160,6,16,328,228,1,0
935,4,35,12,48,0,160,10,8,525,191,0,0
359,4,77,12,39,2,250,7,4,87,127,1,0
894,18,77,12,39,0,259,7,4,149,250,0,0
659,14,35,12,14,0,279,5,15,284,89,0,0
447,4,14,12,48,2,263,10,6,116,57,1,0
832,13,35,12,80,0,93,7,15,23,181,0,0
359,4,77,12,39,2,250,7,4,87,127,1,0
617,13,35,12,73,0,279,7,15,0,181,0,0
359,4,77,12,39,2,250,7,4,87,127,1,0
659,14,35,12,14,0,279,5,15,81,89,0,0
617,13,35,12,73,0,279,7,15,0,181,0,0
832,13,35,12,80,0,93,7,15,23,181,0,0
659,14,35,12,14,0,279,5,15,354,89,0,0
276,4,40,12,48,2,148,10,11,461,287,0,0
447,4,14,12,48,2,263,10,6,116,57,0,0
832,13,35,12,80,0,93,7,15,23,181,0,0
894,18,77,12,39,0,259,7,4,149,123,0,0
935,4,35,12,48,0,160,10,8,525,191,0,0
276,4,40,12,48,2,148,10,11,461,287,0,0
847,13,74,12,14,2,171,7,15,422,14,1,0
832,13,35,12,80,0,93,7,15,23,181,0,0
847,13,74,12,14,2,147,7,15,422,14,1,0
617,13,35,12,73,0,279,7,15,0,181,0,0
276,4,40,12,48,2,148,10,11,461,287,0,0
447,4,14,12,48,2,263,10,6,116,57,0,0
894,18,77,12,39,0,259,7,4,149,40,0,0
1084,4,31,12,39,0,160,6,16,328,304,1,0
894,18,77,12,39,0,259,7,4,149,119,0,0
659,14,35,12,14,0,279,5,15,84,89,0,0
894,18,77,12,39,0,259,7,4,149,0,0,0
931,4,35,12,47,0,160,10,15,469,60,0,0
693,13,4,12,38,2,97,7,16,555,87,1,0
1084,4,31,12,39,0,160,6,16,328,33,1,0
359,4,77,12,39,2,250,7,4,87,127,1,0
935,4,35,12,48,0,160,10,8,525,191,0,0
77,4,77,12,48,2,250,6,15,131,96,1,0
447,4,14,12,48,2,263,10,6,116,57,0,0
276,4,40,12,48,2,148,10,11,461,287,0,0
693,13,4,12,38,2,97,7,16,555,87,1,0
447,4,14,12,48,2,263,10,6,116,57,0,0
276,4,40,12,48,2,148,10,11,461,287,0,0
935,4,35,12,48,0,160,10,8,525,191,0,0
635,4,77,12,39,0,259,7,1,92,93,1,0
635,4,77,12,39,0,259,7,1,92,93,1,0
847,13,74,12,14,2,225,0,15,422,14,1,0
447,4,14,12,48,2,263,10,6,116,57,0,0
635,4,77,12,39,0,259,7,1,92,93,1,0
931,4,35,12,47,0,160,10,15,469,60,1,0
1084,4,31,12,39,0,160,6,16,328,89,1,0
276,4,40,12,48,2,148,10,11,461,287,0,0
